Summary1,Sentence2,Summary1_entity,Sent2_entity,Sample,1_2_neut,1_2_cont,1_2_ent,1_2_Label,Type
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.","The rooms are spick and span, featuring modern design and the air conditioning is efficient.",a,b,36,0.9859716296195984,0.0033341089729219675,0.010694294236600399,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.","Additionally, the restaurant serves an array of meals to choose from.",a,b,36,0.0886901244521141,0.000646982342004776,0.9106629490852356,ENTAILMENT,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.","Moreover, there is a complimentary shuttle to both Mong Kok and the waterfront.",a,b,36,0.037172798067331314,0.0016838691662997007,0.9611433148384094,ENTAILMENT,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",You may even enjoy a leisurely stroll along Ladies Market or opt for the hotel's shuttle for closer reach.,a,b,36,0.9760848879814148,0.006800241768360138,0.017114907503128052,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","

Staying at the Metropark Kowloon for a week or more is a great option given its ideal spot for those looking to bathe and go to sleep after a day of exploring or shopping.",comm,b,36,0.8413798213005066,0.0028677736409008503,0.15575245022773743,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","The rooms are spick and span, featuring modern design and the air conditioning is efficient.",comm,b,36,0.8339370489120483,0.021129082888364792,0.14493387937545776,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","Additionally, the restaurant serves an array of meals to choose from.",comm,b,36,0.02548189088702202,0.0008665209170430899,0.9736515879631042,ENTAILMENT,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","Moreover, there is a complimentary shuttle to both Mong Kok and the waterfront.",comm,b,36,0.01261280756443739,0.003817296354100108,0.9835699200630188,ENTAILMENT,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.",You may even enjoy a leisurely stroll along Ladies Market or opt for the hotel's shuttle for closer reach.,comm,b,36,0.9225035309791565,0.006612326484173536,0.07088412344455719,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",The Metropark Kowloon is a good hotel to stay at for a week or longer.,a,comm,36,0.9886521697044373,0.003263345453888178,0.008084462955594063,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping.,a,comm,36,0.9947576522827148,0.002068927278742194,0.003173405071720481,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.","The rooms in the hotel are clean, modern and air-conditioning works well.",a,comm,36,0.9908149838447571,0.0034387733321636915,0.005746298003941774,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",The food served in the restaurant was varied and varied.,a,comm,36,0.9836714863777161,0.004046710208058357,0.012281770817935467,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",The hotel provided a free shuttle service to Mongkok and the harbour area.,a,comm,36,0.9786962270736694,0.0031684015411883593,0.018135402351617813,NEUTRAL,gen
"The Metropark Kowloon is a good hotel to stay at for a week or longer. It's ideally located for those who needs to shower and hit the bed after a full day of sightseeing/shopping. The rooms in the hotel are clean, modern and air-conditioning works well. The food served in the restaurant was varied and varied. The hotel provided a free shuttle service to Mongkok and the harbour area. The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.",The Ladies Market in Mong Kok is a pleasant walk away but the hotel bus route takes us close by.,a,comm,36,0.9836717247962952,0.0034500006586313248,0.012878285720944405,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","

Staying at the Metropark Kowloon for a week or more is a great option given its ideal spot for those looking to bathe and go to sleep after a day of exploring or shopping.",b,comm,36,0.8413798213005066,0.0028677736409008503,0.15575245022773743,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","The rooms are spick and span, featuring modern design and the air conditioning is efficient.",b,comm,36,0.8339370489120483,0.021129082888364792,0.14493387937545776,NEUTRAL,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","Additionally, the restaurant serves an array of meals to choose from.",b,comm,36,0.02548189088702202,0.0008665209170430899,0.9736515879631042,ENTAILMENT,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.","Moreover, there is a complimentary shuttle to both Mong Kok and the waterfront.",b,comm,36,0.01261280756443739,0.003817296354100108,0.9835699200630188,ENTAILMENT,gen
"

If you stay at the Metropark Kowloon for a period of time, you will be delighted with the spot given it is perfect for those wanting to relax after a day out. The rooms are clean and come with modern designs and air conditioning. Furthermore, there is a variety of dishes to choose from at the dining hall. As a bonus, there's a complimentary bus to Mong Kok and the waterfront. If you feel like casual sightseeing, you can take the shuttle to the Ladies Market or take the free shuttle offered by the hotel.",You may even enjoy a leisurely stroll along Ladies Market or opt for the hotel's shuttle for closer reach.,b,comm,36,0.9225035309791565,0.006612326484173536,0.07088412344455719,NEUTRAL,gen
"

This hotel is an amazing value! Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep. It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog. The rooms are very tidy and comfortable, especially on the sixth level. Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.",This hotel is really worth every cent.,b,a,37,0.5854448080062866,0.04944451153278351,0.3651106655597687,NEUTRAL,gen
"

This hotel is an amazing value! Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep. It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog. The rooms are very tidy and comfortable, especially on the sixth level. Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.","You will find lot of satisfied guests here, but cigarette smoke can keep you up at night.",b,a,37,0.843166172504425,0.010864031501114368,0.14596979320049286,NEUTRAL,gen
"

This hotel is an amazing value! Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep. It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog. The rooms are very tidy and comfortable, especially on the sixth level. Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.","This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run.",b,a,37,0.43984055519104004,0.037703052163124084,0.5224564075469971,ENTAILMENT,gen
"

This hotel is an amazing value! Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep. It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog. The rooms are very tidy and comfortable, especially on the sixth level. Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.","The rooms are very clean and comfortable, especially those on the 6th floor.",b,a,37,0.23117786645889282,0.05214511603116989,0.7166770100593567,ENTAILMENT,gen
"

This hotel is an amazing value! Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep. It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog. The rooms are very tidy and comfortable, especially on the sixth level. Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.","Free internet access in the lobby, beverages only, and that is well worth the price.",b,a,37,0.7200239896774292,0.12763488292694092,0.1523410975933075,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.",This hotel is really worth every cent.,comm,a,37,0.6908511519432068,0.05185290798544884,0.25729599595069885,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","You will find lot of satisfied guests here, but cigarette smoke can keep you up at night.",comm,a,37,0.9728618264198303,0.005869625136256218,0.02126857452094555,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run.",comm,a,37,0.9783653020858765,0.010956835933029652,0.010677840560674667,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","The rooms are very clean and comfortable, especially those on the 6th floor.",comm,a,37,0.12810982763767242,0.004961841274052858,0.8669282793998718,ENTAILMENT,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","Free internet access in the lobby, beverages only, and that is well worth the price.",comm,a,37,0.9424936175346375,0.023536108434200287,0.03397019952535629,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","

This hotel is an amazing value!",a,b,37,0.32757455110549927,0.05127981677651405,0.6211456656455994,ENTAILMENT,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep.",a,b,37,0.9913350939750671,0.003058115253224969,0.005606731865555048,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog.",a,b,37,0.7752127051353455,0.0048654875718057156,0.21992169320583344,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","The rooms are very tidy and comfortable, especially on the sixth level.",a,b,37,0.06754746288061142,0.006413730327039957,0.9260388612747192,ENTAILMENT,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.",Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.,a,b,37,0.5548909902572632,0.005149289034307003,0.43995973467826843,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","

This hotel is an amazing value!",comm,b,37,0.07109974324703217,0.003372365143150091,0.9255278706550598,ENTAILMENT,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep.",comm,b,37,0.992451012134552,0.0043925023637712,0.0031564652454108,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog.",comm,b,37,0.9811939597129822,0.01043750625103712,0.008368562906980515,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","The rooms are very tidy and comfortable, especially on the sixth level.",comm,b,37,0.07546386122703552,0.00794828962534666,0.9165878295898438,ENTAILMENT,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.",Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.,comm,b,37,0.8695682883262634,0.010987703688442707,0.11944398283958435,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.",This hotel is really worth every cent.,a,comm,37,0.939253032207489,0.05736653506755829,0.003380446694791317,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","You will find lot of satisfied guests here, but cigarette smoke can keep you up at night.",a,comm,37,0.995412290096283,0.0023980785626918077,0.0021896271500736475,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run.",a,comm,37,0.9831751585006714,0.012053961865603924,0.004770873114466667,NEUTRAL,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","The rooms are very clean and comfortable, especially those on the 6th floor.",a,comm,37,0.1943838894367218,0.019040504470467567,0.7865756154060364,ENTAILMENT,gen
"This hotel is really worth every cent. You will find lot of satisfied guests here, but cigarette smoke can keep you up at night. This hotel is in a great location, close to the Grand Bazaar and blue mosque but also seashore where we could go for a run. The rooms are very clean and comfortable, especially those on the 6th floor. Free internet access in the lobby, beverages only, and that is well worth the price.","Free internet access in the lobby, beverages only, and that is well worth the price.",a,comm,37,0.9869540333747864,0.010538307018578053,0.002507648663595319,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","

This hotel is an amazing value!",b,comm,37,0.07109974324703217,0.003372365143150091,0.9255278706550598,ENTAILMENT,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","Many people who visit here leave feeling very satisfied, yet the smell of cigarette smoke may disrupt sleep.",b,comm,37,0.992451012134552,0.0043925023637712,0.0031564652454108,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","It is conveniently close to the Grand Bazaar, the Blue Mosque, and the shoreline, where you can take a morning jog.",b,comm,37,0.9811939597129822,0.01043750625103712,0.008368562906980515,NEUTRAL,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.","The rooms are very tidy and comfortable, especially on the sixth level.",b,comm,37,0.07546386122703552,0.00794828962534666,0.9165878295898438,ENTAILMENT,gen
"

This accommodation is a great bargain! Most people who stay here depart feeling very pleased, although the scent of cigarette smoke might disturb rest. It is within easy distance of the Grand Bazaar, the Blue Mosque, and the coastline, where one can go on a morning run. The chambers are neat and cozy, chiefly on the sixth floor. Free internet connection in the foyer and complimentary drinks are bonuses which make the cost worth it.",Free internet availability in the lobby area and complimentary drinks are bonuses that are definitely worth the money.,b,comm,37,0.8695682883262634,0.010987703688442707,0.11944398283958435,NEUTRAL,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",The Holiday Inn San Giovanni was recommended by a friend and therefore recommended.,b,a,38,0.9624015092849731,0.01897839456796646,0.01862010732293129,NEUTRAL,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",The hotel is close enough to public transportation but not in the centre of Rome.,b,a,38,0.9565757513046265,0.028415314853191376,0.015008886344730854,NEUTRAL,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.","However, it is only a 10-minute walk to get to the centre.",b,a,38,0.9840462803840637,0.011889224871993065,0.004064526874572039,NEUTRAL,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",The rooms in the hotel were clean and modern.,b,a,38,0.3714063763618469,0.00551341287791729,0.6230801343917847,ENTAILMENT,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",The staff at the hotel are really helpful and polite.,b,a,38,0.35254907608032227,0.0064513785764575005,0.6409994959831238,ENTAILMENT,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",The breakfast was really good and varied.,b,a,38,0.9255021214485168,0.018501631915569305,0.055996160954236984,NEUTRAL,gen
"

My friend recommended the Holiday Inn San Giovanni, which is near a form of public transportation but not right in the center of Rome. Although, it only takes a 10-minute stroll to get to the city's center. The rooms were tidy and up-to-date. The hotel's personnel was friendly and courteous. Breakfast options were plentiful and tasty. As a con, the cost was quite excessive.",There is nothing that can be said about the hotel other than that it is really pricey.,b,a,38,0.16099119186401367,0.8282378315925598,0.010770928114652634,CONTRADICTION,gen
"

My pal suggested the Holiday Inn San Giovanni, located close to public transit though not right in downtown Rome. It is a mere 10-minute walk to get to the city center. The chambers were orderly and modern. The staff was pleasant and polite. There was a great selection of breakfasts and they tasted really good. The only downside was the cost, which was quite high.",The Holiday Inn San Giovanni was recommended by a friend and therefore recommended.,comm,a,38,0.9674051403999329,0.004463649820536375,0.028131308034062386,NEUTRAL,gen
"

My pal suggested the Holiday Inn San Giovanni, located close to public transit though not right in downtown Rome. It is a mere 10-minute walk to get to the city center. The chambers were orderly and modern. The staff was pleasant and polite. There was a great selection of breakfasts and they tasted really good. The only downside was the cost, which was quite high.",The hotel is close enough to public transportation but not in the centre of Rome.,comm,a,38,0.9706336259841919,0.023987341672182083,0.005379013251513243,NEUTRAL,gen
"

My pal suggested the Holiday Inn San Giovanni, located close to public transit though not right in downtown Rome. It is a mere 10-minute walk to get to the city center. The chambers were orderly and modern. The staff was pleasant and polite. There was a great selection of breakfasts and they tasted really good. The only downside was the cost, which was quite high.","However, it is only a 10-minute walk to get to the centre.",comm,a,38,0.36188504099845886,0.007216095924377441,0.6308988928794861,ENTAILMENT,gen
"

My pal suggested the Holiday Inn San Giovanni, located close to public transit though not right in downtown Rome. It is a mere 10-minute walk to get to the city center. The chambers were orderly and modern. The staff was pleasant and polite. There was a great selection of breakfasts and they tasted really good. The only downside was the cost, which was quite high.",The rooms in the hotel were clean and modern.,comm,a,38,0.305347740650177,0.003140843939036131,0.6915113925933838,ENTAILMENT,gen
"

My pal suggested the Holiday Inn San Giovanni, located close to public transit though not right in downtown Rome. It is a mere 10-minute walk to get to the city center. The chambers were orderly and modern. The staff was pleasant and polite. There was a great selection of breakfasts and they tasted really good. The only downside was the cost, which was quite high.",The staff at the hotel are really helpful and polite.,comm,a,38,0.24959151446819305,0.004814161919057369,0.745594322681427,ENTAILMENT,gen
